,organization_name,repo_full_name,contributors_num,is_fork,active_15,active_16,active_17,active_18,active_19,active_20,active_21,active_22,use_CI,ci_num
257,International Business Machines,agile-nfr-framework,3,False,False,False,False,True,True,True,True,True,False,
258,Google,libhoth,1,False,False,False,False,False,False,False,True,True,True,
259,Oracle,paradox-tester,3,False,False,True,True,True,True,True,True,True,False,
260,baixing,BXT,2,False,True,True,True,True,True,False,False,False,False,0.0
261,International Business Machines,pddl-in-python,2,False,False,False,False,False,False,False,True,False,False,
262,HUAWEI,eSDK_TP_APIG_Demo_Native,1,False,False,False,False,False,True,False,False,False,False,0.0
263,JetBrains,teamcity-google-tag-manager-plugin,3,False,False,False,False,True,True,True,True,False,False,
264,Google,python-subprocess32,6,False,True,True,True,True,True,True,False,False,True,
265,Google,android-lint-performance-probe,4,False,False,False,False,False,True,True,True,True,True,
266,eBay,hpulse,0,False,False,False,False,False,False,False,False,False,True,1.0
267,Intel Corporation,compute-runtime,139,False,False,False,False,False,False,False,False,True,True,
268,eBay,accelerator-project_skeleton,2,False,False,False,False,True,False,False,False,False,False,0.0
269,Yahoo,ember-power-calendar-selectors,4,False,False,False,False,True,True,True,True,False,True,1.0
270,Amazon,amazon-ads-advertiser-audience-normalization-sdk-py,2,False,False,False,False,False,False,False,False,True,False,
271,Uber Open Source,rides-python-sdk,8,False,True,True,True,False,False,False,False,False,True,1.0
272,youzan,zent,78,False,False,False,False,False,False,False,False,True,True,17.0
273,LinkedIn,python-avro-json-serializer,8,False,True,True,True,True,True,True,True,False,False,
274,NVIDIA Corporation,cstruct,3,False,False,True,True,True,True,True,True,False,False,0.0
275,International Business Machines,raksh,7,False,False,False,False,False,True,True,True,False,True,
276,PayPal,paypal-here-ios-nimbus,65,True,True,True,True,True,True,True,False,False,False,
277,International Business Machines,istio-intro,1,False,False,False,False,True,False,False,False,False,False,
278,Amazon,amazon-weak-ner-needle,2,False,False,False,False,False,False,False,True,False,False,
279,jobbole,ProgrammingProjectList,1,False,False,True,True,True,True,True,False,False,False,0.0
280,Google,PINT,3,False,False,False,False,False,False,False,True,True,False,
281,Google,homebrew-google-authenticator,1,False,True,False,False,False,False,False,False,False,False,
282,NVIDIA Corporation,cuda-cpp-grammar,1,False,False,False,False,False,False,False,True,False,False,0.0
283,Apple,swift-crypto,21,False,False,False,False,False,True,True,True,True,False,
284,JetBrains,phpstorm-attributes,4,False,False,False,False,False,False,True,True,True,False,
285,LinkedIn,cruise-control-ui,10,False,False,False,False,False,True,True,True,True,False,
286,Oracle,graphpipe-tf-py,4,False,False,False,False,True,False,False,False,False,False,
287,Intel Corporation,camera_driver,1,False,False,False,False,True,True,True,True,True,False,
288,"Netflix, Inc.",titus-api-definitions,19,False,False,False,False,False,False,False,True,True,True,
289,Juniper Networks,contrail-maven,4,False,False,False,False,False,False,False,False,False,False,
290,Apple,AudioUnitSDK,0,False,False,False,False,False,False,True,True,True,False,
291,"Netflix, Inc.",batch_request_client,3,False,False,False,True,False,False,False,False,False,False,
292,International Business Machines,odi-utility-tool,1,False,False,False,False,False,False,False,False,True,False,
293,Bytedance Inc.,redis,359,True,False,False,False,False,False,True,False,False,True,5.0
294,"Ctrip, Inc.",redis,375,True,False,False,False,False,False,False,False,True,True,5.0
295,Instagram,redis,57,True,False,False,False,False,False,False,False,False,False,5.0
296,Baidu,redis,2,False,False,True,True,False,False,False,False,False,False,5.0
297,Red Hat Developer,intellij-openshift-connector,7,False,False,False,False,False,False,True,True,True,True,
298,JetBrains,intellij-platform-plugin-template,30,False,False,False,False,False,False,False,True,True,True,
299,Instagram,LibCST,51,False,False,False,False,False,False,False,False,True,True,5.0
300,DiDi,DiDiPrism,4,False,False,False,False,False,False,False,True,True,False,0.0
301,PayPal,gorealis,11,False,False,False,False,True,True,True,True,True,True,4.0
302,Apple,swift-log,59,False,False,False,False,False,True,True,True,True,False,
303,Red Hat Developer,vscode-server-connector,13,False,False,False,False,False,False,True,True,True,True,
304,DocuSign Inc.,docusign-admin-csharp-client,2,False,False,False,False,False,False,False,True,True,False,0.0
305,Google,bloaty,34,False,False,False,False,False,False,False,True,True,True,
306,Yahoo,bandar-log,8,False,False,False,False,True,True,True,True,False,True,3.0
307,JetBrains,adt-tools-base,96,False,False,True,True,False,False,False,False,False,False,
308,International Business Machines,cpdctl,4,False,False,False,False,False,False,True,True,True,False,
309,International Business Machines,lazy-z,2,False,False,False,False,False,False,False,False,True,False,
310,Yelp.com,s6-setuptools,4,False,True,True,True,True,True,False,False,False,False,
311,jpush,jpush-api-ruby-client,3,False,False,True,True,True,True,True,False,False,True,1.0
312,JetBrains,leveldb,35,True,False,False,False,False,True,True,True,False,True,
313,Google,leveldb,54,False,False,False,False,False,True,True,True,True,True,
314,Oracle,coherence-visualvm,2,False,False,False,False,False,False,False,True,True,True,
315,International Business Machines,tag-based-push-notifications,4,False,False,False,False,True,True,False,False,False,False,
316,Google,translation-cards,2,False,True,True,False,False,False,False,False,False,False,
317,VMware,photon,95,False,False,False,False,False,False,False,False,True,False,
318,"Netflix, Inc.",photon,19,False,False,False,False,False,True,True,True,True,True,
319,Citrix,vmware-migration-kit,1,False,False,False,False,False,False,True,False,False,False,0.0
320,Salesforce,refocus-sgt-trust1,4,False,False,False,False,True,True,True,True,False,False,
321,Bytedance Inc.,Elkeid,17,False,False,False,False,False,False,False,False,True,True,7.0
322,Intel Corporation,vtune-perf-numactl,28,True,True,True,True,True,True,True,True,True,True,
323,JetBrains,team-explorer-everywhere,18,True,False,False,True,True,True,True,True,False,False,
324,Groupon,mongo-deep-mapreduce,0,False,False,False,False,False,False,False,False,False,False,
325,International Business Machines,Neural_Unification_for_Logic_Reasoning_over_Language,2,False,False,False,False,False,False,False,True,False,False,
326,Google,fuchsiaware,2,False,False,False,False,False,False,False,True,True,True,
327,International Business Machines,Causal-Q-Network,2,False,False,False,False,False,False,False,False,True,False,
328,International Business Machines,distributed-join,2,False,False,False,False,False,True,False,False,False,False,
329,Joyy UED,CRChecker,1,False,False,False,False,False,False,False,False,False,False,0.0
330,Dropbox,huba,2,False,False,False,False,False,False,False,False,False,False,
331,Juniper Networks,contrail-windows-docs,10,False,False,False,False,True,True,False,False,False,False,
332,jpush,jchat-web,0,False,True,True,True,True,True,False,False,False,False,0.0
333,Alibaba,FlexGW,1,False,True,False,False,False,False,False,False,False,False,0.0
334,Meta,componentkit,111,False,False,False,False,False,False,False,True,True,True,
335,"Wuhan deepin Technology Co.,Ltd.",dde-manual-content,6,False,False,False,False,False,False,False,True,True,True,9.0
336,Tencent,APIJSON,51,False,False,False,False,False,False,False,False,True,True,1.0
337,"Wuhan deepin Technology Co.,Ltd.",dde-wloutput-daemon,8,False,False,False,False,False,False,True,True,True,True,9.0
338,DocuSign Inc.,eg-01-ruby-jwt,1,False,False,False,False,False,False,True,False,False,False,0.0
339,JetBrains,Kotlin.TeamCity,1,True,True,True,True,True,True,False,False,False,False,
340,International Business Machines,data-import,5,False,True,True,False,False,False,False,False,False,False,
341,Salesforce,LAVIS,6,False,False,False,False,False,False,False,False,True,False,
342,Google,causalexpanalysis,2,False,False,False,False,False,False,False,False,True,False,
343,International Business Machines,vpc-node-label-updater,7,False,False,False,False,False,False,False,True,True,False,
344,Square,squab,2,False,False,False,False,False,False,False,False,False,False,
345,International Business Machines,satellite-config-example,2,False,False,False,False,False,False,False,False,True,False,
346,NetEase,pomelo-rpc-zeromq,1,False,False,False,False,False,False,False,False,False,False,0.0
347,Qiniu Cloud,arch,1,False,False,False,False,True,True,False,False,False,False,0.0
348,DocuSign Inc.,sample-app-mysure-python,10,False,False,False,False,False,False,True,True,True,False,0.0
349,JetBrains,toolbox-browser-extension,14,False,False,False,False,False,False,True,True,True,False,
350,eBay,ebashlib,1,False,False,False,False,True,False,False,False,False,False,0.0
351,Google,adb-sync,7,False,True,True,True,True,True,False,False,False,False,
352,Salesforce,salesforce_flo,1,False,False,False,True,True,True,True,True,True,False,
353,Uber Open Source,baseweb,226,False,False,False,False,False,False,False,False,True,True,4.0
354,Bytedance Inc.,ps-lite,35,True,False,False,False,False,True,True,True,True,True,
355,Hewlett Packard Enterprise,create-react-app,459,True,False,False,False,False,False,False,True,True,True,
356,Meta,create-react-app,460,False,False,False,False,False,False,False,True,True,True,
357,LAIX Inc. (formerly LingoChamp Inc.),PTSDK-Service,2,False,False,False,False,True,False,False,False,False,False,0.0
358,Intel Corporation,sgx-pytorch,320,True,False,False,False,False,False,False,True,True,True,
359,Pinterest,soundwave,2,False,False,False,True,True,True,False,False,False,True,
360,Docker,hacktoberfest-2022,22,False,False,False,False,False,False,False,False,True,True,2.0
361,Intel Corporation,rsp-sw-toolkit-im-suite-inventory-suite,6,False,False,False,False,False,True,True,False,False,True,
362,Apple,swift-tools-support-core,51,False,False,False,False,False,False,False,True,True,False,
363,"Netflix, Inc.",aegisthus,9,False,True,True,True,True,True,False,False,False,False,
364,Docker,doodle,3,False,False,False,False,False,True,False,False,False,False,0.0
365,Uber Open Source,cassette,9,False,True,False,False,False,False,False,False,False,True,1.0
366,LinkedIn,cassette,7,False,True,True,True,True,True,True,True,False,True,1.0
367,Google,ga4-gtm-utilities,1,False,False,False,False,False,False,False,False,True,False,
368,Twitter,scalding,143,False,False,False,False,True,True,True,True,True,True,4.0
369,Salesforce,github_flo,2,False,True,True,True,True,True,True,True,True,False,
370,VMware,data-annotator-for-machine-learning,4,False,False,False,False,False,False,False,False,True,True,
371,Google,tiff,1,False,True,True,False,False,False,False,False,False,False,
372,Airbnb,apple-tv-auth,2,False,True,True,True,True,True,True,False,False,False,0.0
373,JetBrains,teamcity-nunit-samples,1,False,True,True,True,False,False,False,False,False,False,
374,Airbnb,kafkat,7,False,True,True,False,False,False,False,False,False,True,1.0
375,Alibaba,hiactor,5,False,False,False,False,False,False,False,False,True,True,1.0
376,Mirantis Inc.,ccp-docker-opencontrail,3,False,False,True,False,False,False,False,False,False,True,1.0
377,Alibaba,xoc,2,False,True,True,True,False,False,False,False,False,False,0.0
378,Intel Corporation,luv-yocto,245,False,False,False,False,True,True,True,True,False,False,
379,NVIDIA Corporation,gbm-bench,9,False,False,False,False,True,True,True,True,True,True,1.0
380,Google,swift-clang,1,True,False,False,True,False,False,False,False,False,False,
381,Apple,swift-clang,356,False,False,False,False,False,True,False,False,False,False,
382,Tenable,Azure-Sentinel,334,True,False,False,False,False,False,False,False,True,True,
383,JetBrains,codereview4intellij,1,False,False,False,False,False,False,False,False,False,False,
384,Airbnb,gradle-lint-plugin,19,True,False,False,False,True,True,False,False,False,True,
385,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
386,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
387,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
388,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
389,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
390,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
391,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
392,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
393,"Wuhan deepin Technology Co.,Ltd.",.github,51,False,False,False,False,False,False,False,False,True,True,31.0
394,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
395,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
396,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
397,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
398,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
399,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
400,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
401,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
402,Uber Open Source,.github,2,False,False,False,False,False,True,True,False,False,False,31.0
403,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
404,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
405,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
406,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
407,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
408,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
409,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
410,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
411,AOL,.github,1,False,False,False,False,False,True,False,False,False,False,31.0
412,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
413,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
414,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
415,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
416,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
417,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
418,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
419,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
420,Google,.github,4,False,False,False,False,False,True,True,True,False,False,31.0
421,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
422,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
423,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
424,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
425,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
426,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
427,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
428,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
429,Yahoo,.github,3,False,False,False,False,False,True,True,True,False,False,31.0
430,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
431,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
432,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
433,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
434,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
435,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
436,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
437,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
438,"Netflix, Inc.",.github,1,False,False,False,False,False,False,False,True,False,False,31.0
439,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
440,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
441,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
442,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
443,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
444,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
445,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
446,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
447,Airbnb,.github,2,False,False,False,False,False,False,True,True,True,False,31.0
448,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
449,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
450,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
451,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
452,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
453,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
454,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
455,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
456,eBay,.github,1,False,False,False,False,False,False,False,True,True,False,31.0
457,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
458,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
459,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
460,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
461,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
462,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
463,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
464,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
465,Tencent,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
466,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
467,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
468,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
469,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
470,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
471,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
472,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
473,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
474,JetBrains,.github,1,False,False,False,False,False,False,False,False,True,False,31.0
